System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
197 3314.52 733.10 100.016811 0.6440776604105357 0.511445 -1359389.246694 319.901384 57.426435 161.315885 -3051.793192 24402.350209 -15.415 0.000 2.193312 1.268828 4.931 n/a n/a
209 3467.74 737.50 100.016547 0.8737083686448626 0.705407 -1354175.603123 324.207265 56.533709 160.016272 -2703.229578 22549.160235 -15.307 0.000 2.191246 0.758432 4.884 n/a n/a
243 3927.42 753.50 100.015661 0.9111403459584442 0.755910 -1349570.365026 326.191484 55.271245 158.196556 -2208.008978 19764.533124 -14.923 0.000 2.181141 0.658755 4.416 n/a n/a
223 4233.87 822.00 100.014001 0.9143722208566362 0.760623 -1337693.416351 335.761905 55.736035 157.701489 -2200.135166 19058.177477 -13.404 0.000 2.157141 0.641884 3.755 n/a n/a
224 4233.87 819.00 100.014054 0.9145169592872164 0.761341 -1338169.804197 335.327083 55.670540 157.674061 -2187.454008 19025.137048 -13.467 0.000 2.157985 0.643483 3.771 n/a n/a
210 3467.74 736.50 100.016580 0.8718356175054560 0.704070 -1354367.650181 324.017686 56.509646 160.023046 -2697.604890 22539.422109 -15.332 0.000 2.191634 0.766528 4.889 n/a n/a
211 3620.97 748.90 100.016050 0.8975036982404602 0.730343 -1351475.801077 326.005529 56.234360 159.363533 -2547.517365 21571.499290 -15.032 0.000 2.185632 0.676029 4.699 n/a n/a
225 4233.87 816.00 100.014108 0.9146613228364181 0.762057 -1338646.074371 334.891183 55.605188 157.646358 -2174.818598 18991.840698 -13.529 0.000 2.158832 0.645088 3.787 n/a n/a
244 3927.42 752.50 100.015692 0.9090537306129646 0.754358 -1349765.341888 326.001961 55.249476 158.200890 -2203.951369 19756.453933 -14.947 0.000 2.181485 0.670227 4.420 n/a n/a
226 4233.87 813.00 100.014163 0.9148052685482304 0.762772 -1339122.225499 334.454202 55.539981 157.618382 -2162.229622 18958.290092 -13.593 0.000 2.159682 0.646699 3.803 n/a n/a
211 3467.74 735.50 100.016614 0.8699716864012840 0.702741 -1354559.570444 323.828047 56.485564 160.029703 -2691.966991 22529.552557 -15.356 0.000 2.192021 0.774528 4.893 n/a n/a
207 3161.29 734.80 100.016881 0.6527596931345750 0.512365 -1359382.946276 320.787524 58.088079 161.765621 -3368.001895 25878.048478 -15.373 0.000 2.193614 1.226088 5.061 n/a n/a
227 4233.87 810.00 100.014218 0.9149487515937953 0.763485 -1339598.256202 334.016133 55.474924 157.590136 -2149.687771 18924.487012 -13.656 0.000 2.160536 0.648315 3.819 n/a n/a
245 3927.42 751.50 100.015723 0.9069440680412012 0.752786 -1349960.747023 325.811839 55.227661 158.205255 -2199.887385 19748.343475 -14.970 0.000 2.181828 0.681684 4.423 n/a n/a
228 4233.87 807.00 100.014274 0.9150917252038190 0.764196 -1340074.165191 333.576973 55.410020 157.561620 -2137.193741 18890.433358 -13.720 0.000 2.161393 0.649938 3.835 n/a n/a
229 4233.87 804.00 100.014331 0.9152341405623290 0.764905 -1340549.951121 333.136717 55.345271 157.532837 -2124.748229 18856.131156 -13.784 0.000 2.162253 0.651567 3.852 n/a n/a
212 3620.97 747.90 100.016082 0.8954941473117015 0.728880 -1351669.746994 325.816181 56.211313 159.370244 -2542.593764 21563.241344 -15.056 0.000 2.186013 0.685844 4.703 n/a n/a
230 4233.87 801.00 100.014388 0.9153759467322655 0.765612 -1341025.612684 332.695361 55.280682 157.503789 -2112.351941 18821.582554 -13.849 0.000 2.163117 0.653201 3.868 n/a n/a
217 3774.19 731.20 100.016501 0.8325301411492948 0.687426 -1354919.139883 321.766719 55.337704 158.872636 -2288.642076 20527.509956 -15.462 0.000 2.188893 0.968355 4.583 n/a n/a
231 4233.87 798.00 100.014447 0.9155170905562665 0.766316 -1341501.148593 332.252898 55.216255 157.474479 -2100.005583 18786.789832 -13.914 0.000 2.163984 0.654842 3.885 n/a n/a
213 3620.97 746.90 100.016114 0.8934945343241015 0.727425 -1351863.549310 325.626790 56.188242 159.376833 -2537.655476 21554.858957 -15.080 0.000 2.186392 0.695522 4.708 n/a n/a
232 4233.87 795.00 100.014506 0.9156575165640491 0.767019 -1341976.557612 331.809325 55.151996 157.444910 -2087.709868 18751.755405 -13.979 0.000 2.164856 0.656488 3.902 n/a n/a
192 3008.06 734.40 100.023459 0.3177158187717802 0.243833 -1365888.584337 315.331609 59.489272 163.166315 -4031.308776 29105.247573 -15.383 0.000 2.190832 1.517089 5.046 n/a n/a
246 3927.42 750.50 100.015754 0.9048450165854057 0.751224 -1350156.002292 325.621680 55.205811 158.209470 -2195.809161 19740.120199 -14.994 0.000 2.182169 0.692957 4.426 n/a n/a
233 4233.87 792.00 100.014566 0.9157971668630882 0.767718 -1342451.838502 331.364636 55.087907 157.415086 -2075.465511 18716.481824 -14.045 0.000 2.165731 0.658140 3.918 n/a n/a
214 3620.97 745.90 100.016146 0.8915047685072605 0.725978 -1352057.209316 325.437354 56.165146 159.383302 -2532.702686 21546.352227 -15.104 0.000 2.186770 0.705065 4.712 n/a n/a
234 4233.87 789.00 100.014627 0.9159359810359332 0.768415 -1342926.990064 330.918827 55.023992 157.385009 -2063.273234 18680.971781 -14.111 0.000 2.166610 0.659799 3.935 n/a n/a
247 3927.42 749.50 100.015785 0.9027564732413247 0.749671 -1350351.109892 325.431480 55.183926 158.213533 -2191.716836 19731.784046 -15.018 0.000 2.182509 0.704052 4.429 n/a n/a
235 4233.87 786.00 100.014688 0.9160738960270305 0.769109 -1343402.011121 330.471893 54.960256 157.354686 -2051.133759 18645.228115 -14.178 0.000 2.167493 0.661462 3.953 n/a n/a
215 3620.97 744.90 100.016178 0.8895247597563397 0.724539 -1352250.728646 325.247873 56.142025 159.389647 -2527.735578 21537.721245 -15.128 0.000 2.187148 0.714476 4.716 n/a n/a
236 4233.87 783.00 100.014751 0.9162108460274893 0.769800 -1343876.900561 330.023828 54.896702 157.324119 -2039.047818 18609.253814 -14.245 0.000 2.168380 0.663132 3.970 n/a n/a
212 3467.74 734.50 100.016645 0.8443738627795943 0.682070 -1355135.713337 323.257121 56.498623 160.036735 -2699.437073 22603.665706 -15.381 0.000 2.191493 0.866535 4.871 n/a n/a
237 4233.87 780.00 100.014814 0.9163467623483308 0.770488 -1344351.657290 329.574627 54.833335 157.293314 -2027.016143 18573.052022 -14.312 0.000 2.169271 0.664808 3.987 n/a n/a
216 3620.97 743.90 100.016211 0.8875544189948097 0.723108 -1352444.108715 325.058344 56.118878 159.395870 -2522.754333 21528.966096 -15.152 0.000 2.187525 0.723759 4.720 n/a n/a
193 4080.65 900.00 100.012937 0.9083913206839445 0.732909 -1325742.732266 347.056224 58.022449 158.674990 -2731.686392 20566.243539 -11.890 0.000 2.136404 0.591203 3.459 n/a n/a
218 3774.19 730.20 100.016532 0.8064767855465347 0.666012 -1355506.516450 321.182185 55.352467 158.885954 -2293.836551 20586.531984 -15.487 0.000 2.187987 1.046977 4.553 n/a n/a
238 4233.87 777.00 100.014878 0.9164815732950590 0.771172 -1344826.280260 329.124285 54.770160 157.262277 -2015.039473 18536.626041 -14.379 0.000 2.170167 0.666489 4.005 n/a n/a
194 4080.65 897.00 100.012975 0.9085198334950776 0.733618 -1326222.226745 346.647494 57.952591 158.658424 -2716.876451 20540.006805 -11.945 0.000 2.137215 0.592659 3.473 n/a n/a
239 4233.87 774.00 100.014943 0.9166152040332478 0.771852 -1345300.768490 328.672796 54.707180 157.231014 -2003.118550 18499.979336 -14.447 0.000 2.171068 0.668177 4.023 n/a n/a
198 3314.52 732.10 100.016660 0.5380506684060589 0.425717 -1361506.505940 317.794184 57.600954 161.782554 -3102.501276 24666.778450 -15.440 0.000 2.194546 1.396726 4.900 n/a n/a
195 4080.65 894.00 100.013014 0.9086484242498960 0.734327 -1326701.648884 346.237785 57.882827 158.641648 -2702.097582 20513.491510 -12.000 0.000 2.138027 0.594121 3.488 n/a n/a
248 3927.42 748.50 100.015816 0.9006783367525198 0.748126 -1350546.070716 325.241240 55.162006 158.217444 -2187.610545 19723.334948 -15.042 0.000 2.182848 0.714973 4.432 n/a n/a
240 4233.87 771.00 100.015009 0.9167475764438429 0.772529 -1345775.121030 328.220156 54.644400 157.199531 -1991.254122 18463.115540 -14.516 0.000 2.171973 0.669870 4.040 n/a n/a
213 3467.74 733.50 100.016677 0.8145619415780619 0.657947 -1355779.900463 322.618112 56.520157 160.050069 -2709.457791 22694.694953 -15.405 0.000 2.190797 0.959345 4.843 n/a n/a
196 4080.65 891.00 100.013053 0.9087770754333609 0.735036 -1327180.997568 345.827091 57.813161 158.624658 -2687.350438 20486.697237 -12.055 0.000 2.138842 0.595589 3.503 n/a n/a
241 4233.87 768.00 100.015076 0.9168786089805133 0.773202 -1346249.336995 327.766357 54.581826 157.167835 -1979.446942 18426.038462 -14.585 0.000 2.172884 0.671569 4.058 n/a n/a
217 3620.97 742.90 100.016243 0.8855936580751977 0.721685 -1352637.350788 324.868766 56.095707 159.401969 -2517.759130 21520.086859 -15.176 0.000 2.187901 0.732917 4.724 n/a n/a
249 3927.42 747.50 100.015848 0.8986105055252183 0.746591 -1350740.887755 325.050957 55.140050 158.221202 -2183.490421 19714.772824 -15.066 0.000 2.183185 0.725725 4.435 n/a n/a
197 4080.65 888.00 100.013092 0.9089057688156569 0.735745 -1327660.271668 345.415408 57.743594 158.607455 -2672.635678 20459.623632 -12.110 0.000 2.139659 0.597064 3.517 n/a n/a
242 4233.87 765.00 100.015144 0.9170082165136108 0.773870 -1346723.415570 327.311396 54.519461 157.135933 -1967.697765 18388.752088 -14.654 0.000 2.173799 0.673273 4.077 n/a n/a
243 4233.87 762.00 100.015213 0.9171363101678141 0.774534 -1347197.355997 326.855266 54.457312 157.103834 -1956.007355 18351.260587 -14.723 0.000 2.174720 0.674983 4.095 n/a n/a
198 4080.65 885.00 100.013132 0.9090344854264442 0.736454 -1328139.470055 345.002733 57.674128 158.590034 -2657.953963 20432.270404 -12.166 0.000 2.140478 0.598544 3.532 n/a n/a
244 4233.87 759.00 100.015282 0.9172627971547584 0.775193 -1347671.157590 326.397961 54.395383 157.071547 -1944.376477 18313.568318 -14.793 0.000 2.175645 0.676699 4.114 n/a n/a
250 3927.42 746.50 100.015879 0.8965528803320432 0.745064 -1350935.561647 324.860628 55.118059 158.224805 -2179.356597 19706.097586 -15.090 0.000 2.183521 0.736313 4.438 n/a n/a
245 4233.87 756.00 100.015353 0.9173875805987166 0.775848 -1348144.819771 325.939474 54.333681 157.039081 -1932.805906 18275.679837 -14.864 0.000 2.176577 0.678421 4.132 n/a n/a
199 4080.65 882.00 100.013173 0.9091632055268997 0.737163 -1328618.591590 344.589061 57.604765 158.572396 -2643.305964 20404.637330 -12.222 0.000 2.141299 0.600031 3.547 n/a n/a
251 3927.42 745.50 100.015911 0.8945053618701103 0.743546 -1351130.094613 324.670253 55.096032 158.228253 -2175.209199 19697.309134 -15.114 0.000 2.183855 0.746741 4.441 n/a n/a
200 4080.65 879.00 100.013214 0.9092919085806961 0.737871 -1329097.635135 344.174389 57.535508 158.554539 -2628.692353 20376.724253 -12.278 0.000 2.142122 0.601524 3.561 n/a n/a
201 4080.65 876.00 100.013256 0.9094205732226373 0.738579 -1329576.599529 343.758712 57.466358 158.536461 -2614.113812 20348.531090 -12.334 0.000 2.142947 0.603023 3.576 n/a n/a
219 3774.19 729.20 100.016563 0.7807922479226423 0.644888 -1356087.731318 320.603216 55.368167 158.904766 -2299.015244 20645.872393 -15.512 0.000 2.187072 1.115070 4.522 n/a n/a
208 3161.29 733.80 100.016767 0.5468876615404351 0.427737 -1361481.407706 318.703086 58.257680 162.191251 -3427.944988 26190.739462 -15.398 0.000 2.195033 1.359345 5.032 n/a n/a
246 4233.87 753.00 100.015431 0.9151166004578543 0.774491 -1348660.258063 325.439086 54.271450 157.019553 -1921.655677 18242.106718 -14.935 0.000 2.177489 0.693671 4.147 n/a n/a
252 3927.42 744.50 100.015942 0.8924678521737840 0.742037 -1351324.488160 324.479830 55.073970 158.231545 -2171.048355 19688.407356 -15.138 0.000 2.184188 0.757013 4.444 n/a n/a
202 4080.65 873.00 100.013298 0.9095491772295364 0.739287 -1330055.483623 343.342026 57.397319 158.518161 -2599.571025 20320.057827 -12.391 0.000 2.143775 0.604528 3.591 n/a n/a
203 4080.65 870.00 100.013341 0.9096776974871335 0.739994 -1330534.286270 342.924327 57.328391 158.499637 -2585.064682 20291.304525 -12.448 0.000 2.144605 0.606039 3.607 n/a n/a
218 3620.97 741.90 100.016276 0.8836423896172045 0.720270 -1352830.456239 324.679137 56.072511 159.407943 -2512.750146 21511.083605 -15.200 0.000 2.188275 0.741953 4.728 n/a n/a
204 4080.65 867.00 100.013384 0.9098061099512424 0.740701 -1331013.006279 342.505611 57.259578 158.480888 -2570.595478 20262.271321 -12.506 0.000 2.145437 0.607556 3.622 n/a n/a
253 3927.42 743.50 100.015974 0.8904402539927284 0.740536 -1351518.744031 324.289357 55.051871 158.234678 -2166.874186 19679.392134 -15.162 0.000 2.184519 0.767134 4.447 n/a n/a
205 4080.65 864.00 100.013428 0.9099343896240069 0.741407 -1331491.642521 342.085873 57.190882 158.461914 -2556.164114 20232.958432 -12.563 0.000 2.146272 0.609080 3.637 n/a n/a
219 3620.97 740.90 100.016308 0.8817005265872857 0.718862 -1353023.427290 324.489457 56.049291 159.413792 -2507.727555 21501.956398 -15.225 0.000 2.188649 0.750869 4.733 n/a n/a
220 3774.19 728.20 100.016592 0.6647145739455241 0.546350 -1358406.788087 318.289372 55.599033 159.610307 -2336.260569 20823.751809 -15.536 0.000 2.188614 1.329531 4.500 n/a n/a
206 4080.65 861.00 100.013473 0.9100625105032506 0.742113 -1331970.193808 341.665110 57.122305 158.442713 -2541.771296 20203.366155 -12.621 0.000 2.147109 0.610610 3.652 n/a n/a
254 3927.42 742.50 100.016006 0.8884224707997316 0.739044 -1351712.864145 324.098831 55.029736 158.237652 -2162.686814 19670.263333 -15.186 0.000 2.184849 0.777108 4.450 n/a n/a
220 3620.97 739.90 100.016341 0.8797679838062735 0.717462 -1353216.264385 324.299723 56.026045 159.419515 -2502.691529 21492.705298 -15.249 0.000 2.189022 0.759669 4.737 n/a n/a
207 4080.65 858.00 100.013518 0.9101904455555317 0.742818 -1332448.658996 341.243316 57.053850 158.423284 -2527.417733 20173.494869 -12.680 0.000 2.147948 0.612146 3.668 n/a n/a
247 4233.87 754.00 100.015401 0.9173094212125502 0.776146 -1348463.321451 325.630434 54.292626 157.018224 -1925.150838 18250.618377 -14.911 0.000 2.177199 0.680484 4.145 n/a n/a
208 4080.65 855.00 100.013564 0.9103181666696168 0.743521 -1332927.036905 340.820488 56.985519 158.403627 -2513.104140 20143.345039 -12.738 0.000 2.148791 0.613688 3.683 n/a n/a
255 3927.42 741.50 100.016038 0.8864144071875932 0.737560 -1351906.849968 323.908252 55.007565 158.240467 -2158.486357 19661.020810 -15.210 0.000 2.185177 0.786938 4.453 n/a n/a
221 3620.97 738.90 100.016374 0.8778446762051836 0.716070 -1353408.969123 324.109935 56.002775 159.425111 -2497.642239 21483.330357 -15.273 0.000 2.189394 0.768355 4.741 n/a n/a
248 4233.87 755.00 100.015377 0.9174287790884628 0.776065 -1348302.675404 325.786382 54.313164 157.028221 -1928.962584 18263.007557 -14.887 0.000 2.176889 0.678996 4.139 n/a n/a
222 3620.97 737.90 100.016407 0.8759305195620157 0.714685 -1353601.542973 323.920090 55.979480 159.430579 -2492.579852 21473.831617 -15.298 0.000 2.189765 0.776931 4.745 n/a n/a
209 4080.65 852.00 100.013610 0.9104456446172428 0.744224 -1333405.326377 340.396621 56.917315 158.383742 -2498.831238 20112.917218 -12.797 0.000 2.149635 0.615237 3.699 n/a n/a
221 4846.77 900.00 100.012469 0.9198906594929984 0.775892 -1323388.829850 345.349928 55.566504 156.844911 -1970.439231 17442.502527 -11.890 0.000 2.133908 0.643380 3.044 n/a n/a
210 4080.65 849.00 100.013657 0.9105728490121711 0.744926 -1333883.526265 339.971711 56.849240 158.363627 -2484.599752 20082.212046 -12.856 0.000 2.150483 0.616791 3.715 n/a n/a
223 3620.97 736.90 100.016440 0.8740254305677032 0.713307 -1353793.987189 323.730188 55.956160 159.435919 -2487.504535 21464.209118 -15.322 0.000 2.190135 0.785398 4.749 n/a n/a
214 3467.74 732.50 100.016708 0.7633701311054933 0.615918 -1356832.239404 321.572720 56.588076 160.204507 -2729.529180 22828.129358 -15.430 0.000 2.190585 1.088912 4.816 n/a n/a
211 4080.65 846.00 100.013705 0.9106997482607525 0.745627 -1334361.635396 339.545754 56.781298 158.343282 -2470.410410 20051.230258 -12.916 0.000 2.151333 0.618352 3.731 n/a n/a
224 3620.97 735.90 100.016474 0.8721293265700294 0.711937 -1353986.303186 323.540226 55.932815 159.441129 -2482.416450 21454.462891 -15.346 0.000 2.190504 0.793759 4.752 n/a n/a
249 4233.87 754.00 100.015401 0.9173094213305506 0.776146 -1348463.321265 325.630434 54.292626 157.018224 -1925.150838 18250.618377 -14.911 0.000 2.177199 0.680484 4.145 n/a n/a
256 3927.42 740.50 100.016070 0.8844159685075109 0.736085 -1352100.703037 323.717618 54.985358 158.243119 -2154.272929 19651.664412 -15.234 0.000 2.185503 0.796629 4.456 n/a n/a
212 4080.65 843.00 100.013753 0.9108263095195965 0.746327 -1334839.652621 339.118744 56.713490 158.322708 -2456.263947 20019.972682 -12.976 0.000 2.152187 0.619919 3.747 n/a n/a
225 3620.97 734.90 100.016507 0.8702421257080071 0.710574 -1354178.492255 323.350204 55.909445 159.446209 -2477.315759 21444.592958 -15.371 0.000 2.190872 0.802017 4.756 n/a n/a
222 4846.77 897.00 100.012504 0.9201148615214002 0.776745 -1323866.572257 344.942657 55.501897 156.807748 -1960.142222 17416.972237 -11.945 0.000 2.134567 0.644781 3.054 n/a n/a
250 4233.87 754.10 100.015398 0.9174656831715357 0.776259 -1348444.732575 325.648486 54.294721 157.018431 -1925.509422 18251.584464 -14.909 0.000 2.177170 0.679515 4.144 n/a n/a
213 4080.65 840.00 100.013802 0.9109524986464308 0.747025 -1335317.576805 338.690678 56.645821 158.301904 -2442.161100 19988.440244 -13.036 0.000 2.153043 0.621493 3.763 n/a n/a
223 4846.77 894.00 100.012541 0.9203406561273997 0.777602 -1324344.209902 344.534436 55.437303 156.770130 -1949.865058 17391.188428 -12.000 0.000 2.135226 0.646186 3.065 n/a n/a
214 4080.65 837.00 100.013851 0.9110782801462071 0.747722 -1335795.406804 338.261551 56.578291 158.280870 -2428.102613 19956.633968 -13.096 0.000 2.153902 0.623072 3.779 n/a n/a
224 4846.77 891.00 100.012577 0.9205680604716601 0.778461 -1324821.741207 344.125262 55.372720 156.732049 -1939.608026 17365.149896 -12.055 0.000 2.135883 0.647597 3.076 n/a n/a
226 3620.97 733.90 100.016541 0.8683637467886749 0.709219 -1354370.555815 323.160120 55.886051 159.451159 -2472.202621 21434.599336 -15.395 0.000 2.191239 0.810173 4.760 n/a n/a
215 4080.65 834.00 100.013902 0.9112036171245789 0.748417 -1336273.141501 337.831358 56.510906 158.259608 -2414.089232 19924.554983 -13.157 0.000 2.154764 0.624658 3.795 n/a n/a
225 4846.77 888.00 100.012614 0.9207970920184146 0.779325 -1325299.164571 343.715132 55.308150 156.693501 -1929.371411 17338.855446 -12.110 0.000 2.136541 0.649012 3.086 n/a n/a
216 4080.65 831.00 100.013953 0.9113284712260304 0.749111 -1336750.779770 337.400095 56.443666 158.238117 -2400.121708 19892.204519 -13.218 0.000 2.155630 0.626250 3.812 n/a n/a
199 3314.52 731.10 100.020746 0.4128730849535117 0.325520 -1364054.978939 315.324434 57.824672 162.318446 -3165.526944 24991.549753 -15.464 0.000 2.193894 1.505705 4.876 n/a n/a
217 4080.65 828.00 100.014004 0.9114528025837616 0.749803 -1337228.320515 336.967757 56.376576 158.216398 -2386.200797 19859.583917 -13.280 0.000 2.156498 0.627849 3.828 n/a n/a
226 4846.77 885.00 100.012652 0.9210277685463695 0.780191 -1325776.478373 343.304042 55.243592 156.654477 -1919.155502 17312.303897 -12.166 0.000 2.137198 0.650433 3.097 n/a n/a
251 4233.87 754.00 100.015401 0.9173094215202104 0.776146 -1348463.320966 325.630434 54.292626 157.018224 -1925.150838 18250.618377 -14.911 0.000 2.177199 0.680484 4.145 n/a n/a
218 4080.65 825.00 100.014056 0.9115765697570329 0.750493 -1337705.762652 336.534339 56.309639 158.194453 -2372.327259 19826.694624 -13.342 0.000 2.157370 0.629453 3.845 n/a n/a
257 3927.42 739.50 100.016103 0.8824270605533588 0.734618 -1352294.425459 323.526926 54.963113 158.245609 -2150.046644 19642.193971 -15.259 0.000 2.185828 0.806184 4.458 n/a n/a
215 3467.74 731.50 100.016737 0.6480719458300498 0.520602 -1359124.594588 319.293041 56.791093 160.792019 -2778.014674 23072.657155 -15.455 0.000 2.192348 1.292857 4.796 n/a n/a
227 4846.77 882.00 100.012690 0.9212601081597842 0.781061 -1326253.680978 342.891989 55.179047 156.614971 -1908.960586 17285.494079 -12.222 0.000 2.137854 0.651858 3.108 n/a n/a
219 4080.65 822.00 100.014109 0.9116997296670608 0.751181 -1338183.105100 336.099837 56.242858 158.172282 -2358.501856 19793.538205 -13.404 0.000 2.158246 0.631064 3.861 n/a n/a
258 3927.42 738.50 100.016135 0.8804475901585537 0.733159 -1352488.018897 323.336176 54.940831 158.247935 -2145.807612 19632.609310 -15.283 0.000 2.186152 0.815606 4.461 n/a n/a
228 4846.77 879.00 100.012729 0.9214941292930247 0.781935 -1326730.770695 342.478969 55.114515 156.574977 -1898.786950 17258.424836 -12.278 0.000 2.138510 0.653289 3.118 n/a n/a
252 4233.87 754.40 100.015391 0.9174534003411222 0.776194 -1348397.381245 325.694463 54.300867 157.021696 -1926.659861 18255.394052 -14.902 0.000 2.177076 0.679342 4.142 n/a n/a
220 4080.65 819.00 100.014163 0.9118222375396832 0.751868 -1338660.346823 335.664245 56.176236 158.149886 -2344.725356 19760.116337 -13.467 0.000 2.159124 0.632681 3.878 n/a n/a
229 4846.77 876.00 100.012768 0.9217298507332278 0.782812 -1327207.745875 342.064979 55.049996 156.534487 -1888.634882 17231.095021 -12.334 0.000 2.139165 0.654725 3.129 n/a n/a
259 3927.42 737.50 100.016168 0.8784774651472114 0.731708 -1352681.484613 323.145365 54.918512 158.250095 -2141.555939 19622.910237 -15.307 0.000 2.186473 0.824899 4.464 n/a n/a
221 4080.65 816.00 100.014218 0.9119440468315957 0.752552 -1339137.486772 335.227559 56.109776 158.127269 -2330.998530 19726.430816 -13.529 0.000 2.160007 0.634304 3.895 n/a n/a
230 4846.77 873.00 100.012808 0.9219672916194140 0.783693 -1327684.604806 341.650015 54.985489 156.493495 -1878.504672 17203.503506 -12.391 0.000 2.139820 0.656165 3.140 n/a n/a
222 4080.65 813.00 100.014273 0.9120651091659312 0.753233 -1339614.523949 334.789773 56.043483 158.104431 -2317.322152 19692.483563 -13.593 0.000 2.160893 0.635933 3.912 n/a n/a
231 4846.77 870.00 100.012848 0.9222064714587926 0.784577 -1328161.345761 341.234074 54.920996 156.451994 -1868.396606 17175.649171 -12.448 0.000 2.140474 0.657611 3.150 n/a n/a
260 3927.42 736.50 100.016200 0.8765165937306906 0.730266 -1352874.824434 322.954491 54.896156 158.252088 -2137.291731 19613.096549 -15.332 0.000 2.186793 0.834067 4.466 n/a n/a
232 4846.77 867.00 100.012889 0.9224474101402552 0.785465 -1328637.966986 340.817152 54.856515 156.409976 -1858.310974 17147.530913 -12.506 0.000 2.141127 0.659062 3.161 n/a n/a
223 4080.65 810.00 100.014329 0.9121853742553208 0.753912 -1340091.457361 334.350884 55.977359 158.081375 -2303.697001 19658.276620 -13.656 0.000 2.161783 0.637569 3.930 n/a n/a
224 4080.65 807.00 100.014385 0.9123047898304424 0.754589 -1340568.286048 333.910885 55.911408 158.058104 -2290.123859 19623.812159 -13.720 0.000 2.162676 0.639210 3.947 n/a n/a
253 4233.87 754.10 100.015398 0.9174656831326250 0.776259 -1348444.732193 325.648486 54.294721 157.018431 -1925.509422 18251.584465 -14.909 0.000 2.177170 0.679515 4.144 n/a n/a
261 3927.42 735.50 100.016233 0.8745648848949480 0.728831 -1353068.040095 322.763553 54.873761 158.253912 -2133.015089 19603.168032 -15.356 0.000 2.187111 0.843112 4.469 n/a n/a
233 4846.77 864.00 100.012930 0.9226901279437671 0.786357 -1329114.466692 340.399245 54.792048 156.367433 -1848.248062 17119.147641 -12.563 0.000 2.141780 0.660518 3.172 n/a n/a
234 4846.77 861.00 100.012972 0.9229346455599046 0.787252 -1329590.843084 339.980351 54.727595 156.324360 -1838.208159 17090.498280 -12.621 0.000 2.142432 0.661979 3.183 n/a n/a
227 3620.97 732.90 100.016572 0.8401754229896410 0.686239 -1354990.655895 322.544647 55.902805 159.458664 -2479.519912 21507.596843 -15.420 0.000 2.190449 0.911344 4.732 n/a n/a
225 4080.65 804.00 100.014443 0.9124233015617520 0.755263 -1341045.009091 333.469772 55.845634 158.034619 -2276.603512 19589.092482 -13.784 0.000 2.163574 0.640858 3.964 n/a n/a
235 4846.77 858.00 100.013014 0.9231809841023220 0.788151 -1330067.094352 339.560466 54.663154 156.280748 -1828.191552 17061.581768 -12.680 0.000 2.143083 0.663445 3.194 n/a n/a
254 4233.87 754.10 100.015398 0.9174656833984283 0.776259 -1348444.734797 325.648486 54.294722 157.018431 -1925.509421 18251.584461 -14.909 0.000 2.177170 0.679515 4.144 n/a n/a
262 3927.42 734.50 100.016266 0.8726222484219519 0.727405 -1353261.133145 322.572550 54.851328 158.255567 -2128.726112 19593.124456 -15.381 0.000 2.187427 0.852038 4.471 n/a n/a
236 4846.77 855.00 100.013057 0.9234291651180712 0.789054 -1330543.218648 339.139586 54.598727 156.236590 -1818.198529 17032.397057 -12.738 0.000 2.143734 0.664916 3.204 n/a n/a
226 4080.65 801.00 100.014501 0.9125408529777715 0.755934 -1341521.625619 333.027539 55.780040 158.010925 -2263.136748 19554.120026 -13.849 0.000 2.164476 0.642513 3.982 n/a n/a
227 4080.65 798.00 100.014560 0.9126573853761628 0.756602 -1341998.134769 332.584181 55.714631 157.987025 -2249.724360 19518.897366 -13.914 0.000 2.165382 0.644173 4.000 n/a n/a
255 4233.87 753.10 100.015428 0.9153353816125795 0.774656 -1348640.572597 325.458223 54.273569 157.019429 -1922.005834 18242.962704 -14.932 0.000 2.177460 0.692363 4.146 n/a n/a
237 4846.77 852.00 100.013101 0.9236792106103565 0.789961 -1331019.214103 338.717708 54.534314 156.191879 -1808.229375 17002.943116 -12.797 0.000 2.144384 0.666392 3.215 n/a n/a
228 4080.65 795.00 100.014620 0.9127728377394012 0.757266 -1342474.535713 332.139692 55.649410 157.962922 -2236.367142 19483.427215 -13.979 0.000 2.166292 0.645839 4.018 n/a n/a
263 3927.42 733.50 100.016299 0.8706885945823361 0.725986 -1353454.105444 322.381478 54.828856 158.257050 -2124.424897 19582.965580 -15.405 0.000 2.187742 0.860847 4.474 n/a n/a
238 4846.77 849.00 100.013145 0.9239311430488543 0.790872 -1331495.078789 338.294827 54.469914 156.146605 -1798.284376 16973.218926 -12.856 0.000 2.145033 0.667873 3.226 n/a n/a
229 4080.65 792.00 100.014681 0.9128871466448376 0.757928 -1342950.827701 331.694068 55.584382 157.938621 -2223.065894 19447.712436 -14.045 0.000 2.167207 0.647512 4.036 n/a n/a
239 4846.77 846.00 100.013190 0.9241849853990897 0.791786 -1331970.810837 337.870941 54.405527 156.100763 -1788.363818 16943.223486 -12.916 0.000 2.145682 0.669360 3.237 n/a n/a
